<DATE>;<TIME>;<CLOSE>
20230202;8:30;15.2425000
20230202;8:45;15.2025000
20230202;9:00;15.2175000
20230202;9:15;15.2250000
20230202;9:30;15.2475000
20230202;9:45;15.2275000
20230202;10:00;15.1800000
20230202;10:15;15.2200000
20230202;10:30;15.2675000
20230202;10:45;15.2675000
20230202;11:00;15.2625000
20230202;11:15;15.2375000
20230202;11:30;15.2825000
20230202;11:45;15.2725000
20230202;12:00;15.2700000
20230202;12:15;15.2750000
20230202;12:30;15.2825000
20230202;12:45;15.2975000
20230202;13:00;15.2950000
20230202;13:15;15.2950000
20230202;13:30;15.2825000
20230202;13:45;15.2950000
20230202;14:00;15.3200000
20230202;14:15;15.3250000
20230202;14:30;15.3050000
20230202;14:45;15.3025000
20230202;15:00;15.3150000
20230202;15:15;15.3350000
20230202;15:30;15.3400000
20230202;15:45;15.3175000
20230202;16:00;15.3300000
20230202;16:15;15.3500000
20230202;16:30;15.3500000
20230202;16:45;15.3775000
20230202;17:00;15.3775000
20230202;17:15;15.3900000
20230202;17:30;15.3925000
20230202;17:45;15.3925000
20230202;18:00;15.3900000
20230202;18:15;15.4450000
20230202;18:30;15.4350000
20230202;18:45;15.4325000
20230202;19:00;15.4300000
20230203;7:15;15.3025000
20230203;7:45;15.3275000
20230203;8:30;15.3500000
20230203;8:45;15.3550000
20230203;9:00;15.3625000
20230203;9:15;15.3650000
20230203;9:30;15.3675000
20230203;9:45;15.3800000
20230203;10:00;15.3425000
20230203;10:15;15.3650000
20230203;10:30;15.3700000
20230203;10:45;15.3450000
20230203;11:00;15.3500000
20230203;11:15;15.3850000
20230203;11:30;15.3625000
20230203;11:45;15.3450000
20230203;12:00;15.3575000
20230203;12:15;15.3675000
20230203;12:30;15.3875000
20230203;12:45;15.3675000
20230203;13:00;15.3650000
20230203;13:15;15.3825000
20230203;13:30;15.3825000
20230203;13:45;15.3825000
20230203;14:00;15.3700000
20230203;14:15;15.3700000
20230203;14:30;15.3900000
20230203;14:45;15.3900000
20230203;15:00;15.4000000
20230203;15:15;15.4150000
20230203;15:30;15.4125000
20230203;15:45;15.4050000
20230203;16:00;15.4375000
20230203;16:15;15.4350000
20230203;16:30;15.4200000
20230203;16:45;15.4575000
20230203;17:00;15.4450000
20230203;17:15;15.4300000
20230203;17:30;15.4475000
20230203;17:45;15.4350000
20230203;18:00;15.4400000
20230203;18:15;15.4400000
20230203;18:30;15.4350000
20230203;18:45;15.4350000
20230203;19:00;15.4325000
20230206;7:15;15.4625000
20230206;7:30;15.4375000
20230206;7:45;15.4000000
20230206;8:00;15.4250000
20230206;8:15;15.4275000
20230206;8:30;15.4300000
20230206;8:45;15.4450000
20230206;9:00;15.4500000
20230206;9:15;15.4250000
20230206;9:30;15.4125000
20230206;9:45;15.4400000
20230206;10:00;15.4325000
20230206;10:15;15.4575000
20230206;10:30;15.4650000
20230206;10:45;15.4650000
20230206;11:00;15.4625000
20230206;11:15;15.4400000
20230206;11:30;15.4525000
20230206;11:45;15.4500000
20230206;12:00;15.4500000
20230206;12:15;15.4475000
20230206;12:30;15.4550000
20230206;12:45;15.4625000
20230206;13:00;15.4475000
20230206;13:15;15.4500000
20230206;13:30;15.4575000
20230206;13:45;15.4750000
20230206;14:00;15.4775000
20230206;14:15;15.4800000
20230206;14:30;15.5000000
20230206;14:45;15.5100000
20230206;15:00;15.4925000
20230206;15:15;15.5100000
20230206;15:30;15.5050000
20230206;15:45;15.5025000
20230206;16:00;15.4875000
20230206;16:15;15.5200000
20230206;16:30;15.5275000
20230206;16:45;15.5100000
20230206;17:00;15.5450000
