<DATE>;<TIME>;<CLOSE>
20230120;17:45;10.1190000
20230120;18:00;10.1220000
20230120;18:15;10.1220000
20230120;18:30;10.1220000
20230120;18:45;10.1210000
20230120;19:00;10.1190000
20230123;7:15;10.0990000
20230123;7:30;10.1150000
20230123;7:45;10.1090000
20230123;8:00;10.1100000
20230123;8:15;10.1140000
20230123;8:30;10.1200000
20230123;8:45;10.1160000
20230123;9:00;10.1210000
20230123;9:15;10.1180000
20230123;9:30;10.1030000
20230123;9:45;10.0840000
20230123;10:00;10.0890000
20230123;10:15;10.0890000
20230123;10:30;10.1020000
20230123;10:45;10.1030000
20230123;11:00;10.1000000
20230123;11:15;10.1030000
20230123;11:30;10.1030000
20230123;11:45;10.1020000
20230123;12:00;10.1040000
20230123;12:15;10.1040000
20230123;12:30;10.1060000
20230123;12:45;10.1140000
20230123;13:00;10.1420000
20230123;13:15;10.1370000
20230123;13:30;10.1390000
20230123;13:45;10.1390000
20230123;14:00;10.1370000
20230123;14:15;10.1300000
20230123;14:30;10.1300000
20230123;14:45;10.1250000
20230123;15:00;10.1090000
20230123;15:15;10.1120000
20230123;15:30;10.1050000
20230123;15:45;10.1080000
20230123;16:00;10.1030000
20230123;16:15;10.0950000
20230123;16:30;10.0990000
20230123;16:45;10.1060000
20230123;17:00;10.1050000
20230123;17:15;10.1030000
20230123;17:30;10.1090000
20230123;17:45;10.1030000
20230123;18:00;10.1130000
20230123;18:15;10.1190000
20230123;18:30;10.1230000
20230123;18:45;10.1280000
20230123;19:00;10.1280000
20230124;7:15;10.1180000
20230124;7:30;10.1170000
20230124;7:45;10.1210000
20230124;8:00;10.1220000
20230124;8:15;10.1190000
20230124;8:30;10.1200000
20230124;8:45;10.1190000
20230124;9:00;10.1180000
20230124;9:15;10.1430000
20230124;9:30;10.1350000
20230124;9:45;10.1340000
20230124;10:00;10.1280000
20230124;10:15;10.1170000
20230124;10:30;10.1140000
20230124;10:45;10.1090000
20230124;11:00;10.1050000
20230124;11:15;10.1000000
20230124;11:30;10.1110000
20230124;11:45;10.1020000
20230124;12:00;10.1040000
20230124;12:15;10.1170000
20230124;12:30;10.1200000
20230124;12:45;10.1180000
20230124;13:00;10.1220000
20230124;13:15;10.1250000
20230124;13:30;10.1200000
20230124;13:45;10.1210000
20230124;14:00;10.1100000
20230124;14:15;10.1050000
