<DATE>;<TIME>;<CLOSE>
20230124;8:15;59.0200000
20230124;8:30;59.2000000
20230124;8:45;59.2200000
20230124;9:00;58.9800000
20230124;9:15;58.8600000
20230124;9:30;58.9900000
20230124;9:45;59.1400000
20230124;10:00;59.1500000
20230124;10:15;59.1900000
20230124;10:30;59.2700000
20230124;10:45;59.4700000
20230124;11:00;59.4600000
20230124;11:15;59.6000000
20230124;11:30;59.7300000
20230124;11:45;59.7500000
20230124;12:00;59.7300000
20230124;12:15;59.7400000
20230124;12:30;59.8000000
20230124;12:45;59.8000000
20230124;13:00;59.8000000
20230124;13:15;59.7700000
20230124;13:30;59.7100000
20230124;13:45;59.7600000
20230124;14:00;59.7100000
20230124;14:15;59.7100000
20230124;14:30;59.7300000
20230124;14:45;59.7400000
20230124;15:00;59.7900000
20230124;15:15;59.9700000
20230124;15:30;59.5000000
20230124;15:45;59.7300000
20230124;16:00;59.5100000
20230124;16:15;59.4700000
20230124;16:30;59.5800000
20230124;16:45;59.4500000
20230124;17:00;59.4400000
20230124;17:15;59.4400000
20230124;17:30;59.5100000
20230124;17:45;59.5500000
20230124;18:00;59.6000000
20230124;18:15;59.5900000
20230124;18:30;59.5800000
20230124;18:45;59.6300000
20230124;19:00;59.7100000
20230125;7:15;59.9500000
20230125;7:30;60.1000000
20230125;7:45;60.0800000
20230125;8:00;60.0100000
20230125;8:15;60.0100000
20230125;8:30;60.0100000
20230125;8:45;60.0700000
20230125;9:00;60.2000000
20230125;9:15;60.1600000
20230125;9:30;60.2500000
20230125;9:45;60.2000000
20230125;10:00;60.3300000
20230125;10:15;60.3300000
20230125;10:30;60.3500000
20230125;10:45;60.1500000
20230125;11:00;60.1600000
20230125;11:15;60.1100000
20230125;11:30;60.1100000
20230125;11:45;60.0800000
20230125;12:00;60.0800000
20230125;12:15;60.0000000
20230125;12:30;60.0900000
20230125;12:45;60.1600000
20230125;13:00;60.1400000
20230125;13:15;60.4000000
20230125;13:30;60.3700000
20230125;13:45;60.3500000
20230125;14:00;60.3600000
20230125;14:15;60.3700000
20230125;14:30;60.3700000
20230125;14:45;60.3400000
20230125;15:00;60.1000000
20230125;15:15;60.1400000
20230125;15:30;60.3400000
20230125;15:45;60.1800000
20230125;16:00;60.1700000
20230125;16:15;60.1700000
20230125;16:30;60.1200000
20230125;16:45;60.3000000
20230125;17:00;60.1100000
20230125;17:15;60.2800000
20230125;17:30;60.1300000
20230125;17:45;60.2800000
20230125;18:00;60.1100000
20230125;18:15;60.2900000
20230125;18:30;60.2800000
20230125;18:45;60.1000000
20230125;19:00;60.2200000
20230126;7:15;60.0600000
20230126;7:30;60.2500000
20230126;8:00;60.2900000
20230126;8:15;60.2000000
20230126;8:30;60.2900000
20230126;8:45;60.2800000
20230126;9:00;60.2900000
20230126;9:15;60.2100000
20230126;9:45;60.2500000
20230126;10:00;60.2100000
20230126;10:15;60.2700000
20230126;10:30;60.2400000
20230126;10:45;60.4700000
20230126;11:00;60.5000000
20230126;11:15;60.4400000
20230126;11:30;60.4200000
20230126;11:45;60.4900000
20230126;12:00;60.3600000
20230126;12:15;60.3200000
20230126;12:30;60.4100000
20230126;12:45;60.4400000
20230126;13:00;60.3500000
20230126;13:15;60.3500000
20230126;13:30;60.3300000
20230126;13:45;60.4000000
20230126;14:00;60.3400000
20230126;14:15;60.4100000
20230126;14:30;60.4100000
20230126;14:45;60.4100000
20230126;15:00;60.3900000
20230126;15:15;60.4000000
20230126;15:30;60.1000000
20230126;15:45;60.0300000
20230126;16:00;60.1100000
20230126;16:15;60.3200000
20230126;16:30;60.1700000
20230126;16:45;60.1500000
20230126;17:00;60.0400000
20230126;17:15;60.0500000
20230126;17:30;60.0600000
20230126;17:45;60.0500000
20230126;18:00;60.0700000
20230126;18:15;60.1900000
20230126;18:30;60.0700000
20230126;18:45;60.1400000
20230126;19:00;60.1900000
20230127;7:15;60.0500000
20230127;7:30;60.2800000
20230127;7:45;60.0600000
20230127;8:00;60.0700000
20230127;8:15;60.2400000
20230127;8:30;60.2400000
20230127;8:45;60.1000000
20230127;9:00;60.2300000
20230127;9:15;60.1000000
20230127;9:30;60.2200000
20230127;9:45;60.1200000
20230127;10:00;60.1300000
20230127;10:15;60.1300000
20230127;10:30;60.1200000
20230127;10:45;60.0600000
20230127;11:00;60.0600000
20230127;11:15;60.1000000
20230127;11:30;60.1400000
20230127;11:45;60.1200000
20230127;12:00;60.0000000
20230127;12:15;59.9800000
20230127;12:30;59.9600000
20230127;12:45;60.0400000
20230127;13:00;60.0300000
20230127;13:15;60.0900000
20230127;13:30;59.9700000
20230127;13:45;59.9900000
20230127;14:00;60.0800000
20230127;14:15;60.0200000
20230127;14:30;60.0700000
20230127;14:45;60.0800000
20230127;15:00;60.0900000
20230127;15:15;60.0300000
20230127;15:30;60.0800000
20230127;15:45;60.0700000
20230127;16:00;60.0800000
20230127;16:15;60.0100000
20230127;16:30;60.0200000
20230127;16:45;60.0800000
20230127;17:00;60.1500000
20230127;17:15;60.1300000
20230127;17:30;60.0600000
20230127;17:45;59.9900000
20230127;18:00;60.0200000
20230127;18:15;60.0200000
20230127;18:30;60.0200000
20230127;18:45;60.0400000
20230127;19:00;59.9600000
20230130;7:15;59.9600000
20230130;7:30;60.1100000
20230130;7:45;60.1200000
20230130;8:00;59.8600000
20230130;8:15;60.1100000
20230130;8:30;60.1000000
20230130;8:45;60.3500000
20230130;9:00;60.3200000
20230130;9:15;60.2800000
20230130;9:30;60.1900000
20230130;9:45;60.0400000
20230130;10:00;60.1300000
20230130;10:15;60.0500000
20230130;10:30;60.1900000
20230130;10:45;60.1500000
20230130;11:00;60.0800000
20230130;11:15;60.0800000
20230130;11:30;60.0400000
20230130;11:45;60.1400000
20230130;12:00;60.1300000
20230130;12:15;60.1400000
20230130;12:30;60.1600000
20230130;12:45;60.1300000
20230130;13:00;60.2400000
20230130;13:15;60.1500000
20230130;13:30;60.2500000
20230130;13:45;60.2400000
20230130;14:00;60.1600000
20230130;14:15;60.1700000
20230130;14:30;60.2000000
20230130;14:45;60.1900000
20230130;15:00;60.1900000
20230130;15:15;60.1500000
20230130;15:30;60.2000000
20230130;15:45;60.1200000
20230130;16:00;60.1100000
20230130;16:15;60.1600000
20230130;16:30;60.2900000
20230130;16:45;60.2500000
20230130;17:00;60.4000000
20230130;17:15;60.3200000
20230130;17:30;60.4000000
20230130;17:45;60.3200000
20230130;18:00;60.4500000
20230130;18:15;60.3700000
20230130;18:30;60.4200000
20230130;18:45;60.3200000
20230130;19:00;60.6000000
20230131;7:15;60.7800000
20230131;7:30;60.8000000
20230131;7:45;60.9500000
20230131;8:00;60.7600000
20230131;8:15;60.9300000
20230131;8:30;60.6600000
20230131;8:45;60.8800000
20230131;9:00;60.8800000
20230131;9:15;60.9600000
20230131;9:30;61.3900000
20230131;9:45;61.3500000
20230131;10:00;61.2300000
20230131;10:15;61.3100000
20230131;10:30;61.2500000
20230131;10:45;61.0000000
20230131;11:00;61.1000000
20230131;11:15;61.0200000
20230131;11:30;60.9600000
20230131;11:45;60.9800000
20230131;12:00;61.0700000
20230131;12:15;61.0400000
20230131;12:30;61.0200000
20230131;12:45;61.0500000
20230131;13:00;61.1100000
20230131;13:15;61.0200000
20230131;13:30;61.0100000
20230131;13:45;60.9000000
20230131;14:00;61.0200000
20230131;14:15;61.0000000
20230131;14:30;61.0000000
20230131;14:45;60.8700000
20230131;15:00;60.9200000
20230131;15:15;60.8900000
20230131;15:30;60.8900000
20230131;15:45;60.9300000
20230131;16:00;60.8900000
20230131;16:15;60.9200000
20230131;16:30;60.8700000
20230131;16:45;60.9500000
20230131;17:00;60.8800000
20230131;17:15;60.9300000
20230131;17:30;61.0000000
20230131;17:45;60.9600000
20230131;18:00;60.9200000
20230131;18:15;60.8600000
20230131;18:30;60.8900000
20230131;18:45;61.1100000
20230131;19:00;61.1000000
20230201;7:15;61.1100000
20230201;7:30;61.2700000
20230201;7:45;61.1200000
20230201;8:00;61.1900000
20230201;8:15;61.1100000
20230201;8:30;60.9700000
20230201;8:45;60.9900000
20230201;9:00;61.0000000
20230201;9:15;61.0800000
20230201;9:30;61.0000000
20230201;9:45;61.0100000
20230201;10:00;60.9900000
20230201;10:15;61.0100000
20230201;10:30;61.0000000
20230201;10:45;60.8100000
20230201;11:00;61.0200000
20230201;11:15;61.0100000
20230201;11:30;61.0000000
20230201;11:45;61.0200000
20230201;12:00;61.0400000
20230201;12:15;61.0400000
20230201;12:30;61.0100000
20230201;12:45;60.9000000
20230201;13:00;61.0500000
20230201;13:15;61.3200000
20230201;13:30;61.3700000
20230201;13:45;61.2700000
20230201;14:00;61.3200000
20230201;14:15;61.1500000
20230201;14:30;61.3000000
20230201;14:45;61.3000000
20230201;15:00;61.2900000
20230201;15:15;61.3300000
20230201;15:30;61.4000000
20230201;15:45;61.4000000
20230201;16:00;61.4700000
20230201;16:15;61.4200000
20230201;16:30;61.4400000
20230201;16:45;61.3200000
20230201;17:00;61.2000000
20230201;17:15;61.0000000
20230201;17:30;61.2000000
20230201;17:45;61.7400000
20230201;18:00;61.3200000
20230201;18:15;61.3100000
20230201;18:30;61.3000000
20230201;18:45;61.3300000
20230201;19:00;61.3600000
20230202;7:15;62.0000000
20230202;7:30;61.5000000
20230202;7:45;62.0000000
20230202;8:00;62.2900000
20230202;8:15;62.6800000
20230202;8:30;62.7500000
20230202;8:45;62.8300000
20230202;9:00;62.6900000
20230202;9:15;62.6300000
20230202;9:30;62.8000000
20230202;9:45;62.5500000
20230202;10:00;62.5100000
20230202;10:15;62.6100000
20230202;10:30;62.9000000
20230202;10:45;62.5700000
20230202;11:00;62.5200000
20230202;11:15;62.6500000
20230202;11:30;62.6000000
20230202;11:45;62.7300000
20230202;12:00;63.0000000
20230202;12:15;63.3100000
20230202;12:30;63.0800000
20230202;12:45;63.0700000
20230202;13:00;62.7700000
20230202;13:15;62.7900000
20230202;13:30;62.0200000
20230202;13:45;62.4800000
20230202;14:00;62.4800000
20230202;14:15;62.3000000
20230202;14:30;62.2100000
20230202;14:45;62.3400000
20230202;15:00;62.3500000
20230202;15:15;63.0600000
20230202;15:30;62.9800000
20230202;15:45;63.0000000
20230202;16:00;62.7500000
20230202;16:15;62.7200000
20230202;16:30;63.0000000
20230202;16:45;63.0800000
20230202;17:00;63.0800000
20230202;17:15;62.7300000
20230202;17:30;62.7000000
20230202;17:45;62.7700000
20230202;18:00;62.7900000
20230202;18:15;62.5000000
20230202;18:30;62.3800000
20230202;18:45;62.4000000
20230202;19:00;62.6500000
20230203;7:15;62.6400000
20230203;7:30;62.4100000
20230203;7:45;62.3000000
20230203;8:00;62.5700000
20230203;8:15;62.5200000
20230203;8:30;62.2200000
20230203;8:45;62.4800000
20230203;9:00;62.2200000
20230203;9:15;62.0000000
20230203;9:30;61.3500000
20230203;9:45;61.7400000
20230203;10:00;61.4700000
20230203;10:15;61.7000000
20230203;10:30;61.5500000
20230203;10:45;61.9100000
20230203;11:00;61.9800000
20230203;11:15;61.9100000
20230203;11:30;61.9200000
20230203;11:45;61.3900000
20230203;12:00;61.6800000
20230203;12:15;61.9000000
20230203;12:30;61.8800000
20230203;12:45;61.6500000
20230203;13:00;61.6400000
20230203;13:15;61.7600000
20230203;13:30;61.6000000
20230203;13:45;61.6000000
20230203;14:00;61.5600000
20230203;14:15;61.7100000
20230203;14:30;61.7700000
20230203;14:45;61.7600000
20230203;15:00;61.9500000
20230203;15:15;61.9700000
20230203;15:30;61.9800000
20230203;15:45;62.0100000
20230203;16:00;62.2000000
20230203;16:15;62.5900000
20230203;16:30;62.3000000
20230203;16:45;62.2100000
20230203;17:00;61.6000000
20230203;17:15;61.4500000
20230203;17:30;61.6200000
20230203;17:45;61.7700000
20230203;18:00;61.6000000
20230203;18:15;61.7300000
20230203;18:30;61.7200000
20230203;18:45;61.7100000
20230203;19:00;61.6800000
20230206;7:15;60.9800000
20230206;7:30;61.3300000
20230206;7:45;61.0000000
20230206;8:00;60.8000000
20230206;8:15;60.7600000
20230206;8:30;61.5400000
20230206;8:45;61.5000000
20230206;9:00;61.5000000
20230206;9:15;61.3400000
20230206;9:30;61.2000000
20230206;9:45;61.9900000
20230206;10:00;61.9800000
20230206;10:15;61.8200000
20230206;10:30;61.2300000
20230206;10:45;61.1000000
20230206;11:00;60.9700000
20230206;11:15;60.9800000
20230206;11:30;61.2500000
20230206;11:45;61.1600000
20230206;12:00;61.3800000
20230206;12:15;61.2000000
20230206;12:30;61.2000000
20230206;12:45;61.3700000
20230206;13:00;61.4000000
20230206;13:15;61.3500000
20230206;13:30;61.3900000
20230206;13:45;61.4000000
20230206;14:00;61.4800000
20230206;14:15;61.3800000
20230206;14:30;61.4900000
20230206;14:45;61.5400000
20230206;15:00;61.5400000
20230206;15:15;61.6700000
20230206;15:30;61.6900000
20230206;15:45;61.6500000
20230206;16:00;61.6700000
20230206;16:15;61.5900000
20230206;16:30;61.6000000
20230206;16:45;61.6000000
