<DATE>;<TIME>;<CLOSE>
20230117;12:15;17.0000000
20230117;13:00;17.0975000
20230117;13:15;17.0500000
20230117;13:30;17.0025000
20230117;13:45;17.0500000
20230117;14:00;17.0500000
20230117;14:15;17.0700000
20230117;14:30;17.0700000
20230117;14:45;17.0700000
20230117;15:00;17.0975000
20230117;15:30;17.0975000
20230117;15:45;17.1000000
20230117;16:00;17.0100000
20230117;16:15;17.1000000
20230117;16:30;17.0100000
20230117;16:45;17.1975000
20230117;17:00;17.2000000
20230117;17:15;17.2000000
20230117;17:30;17.2800000
20230117;17:45;17.0325000
20230117;18:00;17.0000000
20230117;18:30;17.2275000
20230117;19:00;17.1875000
20230118;9:00;17.0050000
20230118;9:45;17.2475000
20230118;10:00;17.0200000
20230118;10:15;17.2125000
20230118;10:30;17.1500000
20230118;11:00;17.1000000
20230118;11:15;17.1025000
20230118;11:30;17.1000000
20230118;12:00;17.1025000
20230118;12:30;17.1875000
20230118;13:00;17.1000000
20230118;13:15;17.2200000
20230118;13:30;17.2050000
20230118;13:45;17.2075000
20230118;14:00;17.1500000
20230118;14:45;17.1525000
20230118;15:00;17.1525000
20230118;15:15;17.1950000
20230118;15:30;17.2000000
20230118;15:45;17.1975000
20230118;16:00;17.1550000
20230118;16:15;17.1775000
20230118;16:30;17.1800000
20230118;17:00;17.1525000
20230118;17:30;17.1925000
20230118;17:45;17.1550000
20230118;18:00;17.1675000
20230118;18:15;17.1500000
20230118;18:45;17.1600000
20230118;19:00;17.1500000
20230119;7:15;17.2500000
20230119;8:45;17.2400000
20230119;9:30;17.1200000
20230119;10:00;17.1200000
20230119;10:45;17.2475000
20230119;11:00;17.2000000
20230119;11:15;17.2000000
20230119;11:30;17.1500000
20230119;12:15;17.2500000
20230119;12:30;17.2000000
20230119;12:45;17.2475000
20230119;13:00;17.1750000
20230119;13:45;17.2000000
20230119;14:00;17.3000000
20230119;14:15;17.3000000
20230119;14:30;17.3000000
20230119;14:45;17.3800000
20230119;15:00;17.3800000
20230119;15:15;17.3000000
20230119;15:30;17.3000000
20230119;15:45;17.4400000
20230119;16:15;17.4400000
20230119;16:45;17.4400000
20230119;17:15;17.3025000
20230119;17:45;17.4800000
20230119;18:00;17.5000000
20230119;18:15;17.4500000
20230119;18:45;17.4500000
20230119;19:00;17.5000000
20230120;7:15;17.1300000
20230120;8:30;17.1450000
20230120;9:00;17.1475000
20230120;10:00;17.1600000
20230120;10:15;17.4975000
20230120;10:30;17.5000000
20230120;11:00;17.6000000
20230120;11:15;17.1500000
20230120;11:30;17.2900000
20230120;11:45;17.1500000
20230120;12:00;17.1500000
20230120;12:15;17.2000000
20230120;12:30;17.2175000
20230120;12:45;17.2000000
20230120;13:00;17.2100000
20230120;13:30;17.3750000
20230120;13:45;17.3700000
20230120;14:00;17.2125000
20230120;14:15;17.2025000
20230120;14:30;17.5000000
20230120;14:45;17.4875000
20230120;15:00;17.4875000
20230120;15:30;17.4900000
20230120;15:45;17.2575000
20230120;16:00;17.2575000
20230120;16:15;17.2575000
20230120;16:30;17.2600000
20230120;17:00;17.4600000
20230120;17:15;17.4600000
20230120;17:30;17.4600000
20230120;17:45;17.5000000
20230120;18:00;17.5000000
20230120;18:15;17.4625000
20230120;18:30;17.4600000
20230120;18:45;17.4625000
20230123;9:15;17.4600000
20230123;9:30;17.4600000
20230123;9:45;17.2375000
20230123;11:00;17.4000000
20230123;11:15;17.5875000
20230123;11:30;17.4000000
20230123;11:45;17.5950000
20230123;12:15;17.4125000
20230123;12:30;17.4000000
20230123;12:45;17.2725000
20230123;13:00;17.5850000
20230123;13:15;17.5850000
20230123;13:30;17.3000000
20230123;14:30;17.5175000
20230123;15:00;17.4000000
20230123;15:15;17.5150000
20230123;15:30;17.5000000
20230123;15:45;17.3625000
20230123;16:00;17.4900000
20230123;16:15;17.3500000
20230123;16:30;17.3900000
20230123;16:45;17.3025000
20230123;17:00;17.4250000
20230123;17:15;17.2500000
20230123;17:30;17.4450000
20230123;17:45;17.4375000
20230123;18:00;17.4400000
20230123;18:30;17.4400000
20230123;18:45;17.2700000
20230123;19:00;17.2900000
20230124;9:15;17.5000000
20230124;9:30;17.5800000
20230124;10:30;17.5700000
20230124;10:45;17.2800000
20230124;11:15;17.2925000
20230124;11:30;17.4925000
20230124;11:45;17.4750000
20230124;12:00;17.4675000
20230124;12:15;17.4400000
20230124;12:45;17.3325000
20230124;13:45;17.4700000
20230124;14:00;17.3400000
20230124;14:15;17.4975000
20230124;14:30;17.4950000
20230124;14:45;17.5000000
20230124;15:00;17.4125000
20230124;15:15;17.4975000
20230124;16:15;17.4100000
20230124;16:30;17.4875000
20230124;16:45;17.3425000
20230124;17:00;17.4875000
20230124;18:45;17.5000000
20230125;9:00;17.7950000
20230125;9:15;17.7950000
20230125;9:30;17.3425000
20230125;10:15;17.4100000
20230125;10:30;17.5975000
20230125;11:00;17.6000000
20230125;11:15;17.4150000
20230125;11:30;17.5000000
20230125;12:00;17.5875000
20230125;12:30;17.4325000
20230125;12:45;17.5900000
20230125;13:00;17.4375000
20230125;13:15;17.4375000
20230125;13:30;17.5875000
20230125;13:45;17.5900000
20230125;14:00;17.4425000
20230125;14:30;17.6500000
20230125;15:00;17.4525000
20230125;16:15;17.4525000
20230125;16:30;17.4525000
20230125;17:00;17.4825000
20230125;17:15;17.6900000
20230125;17:30;17.6000000
20230125;17:45;17.5200000
20230125;18:15;17.5975000
20230125;18:30;17.5975000
20230125;18:45;17.5275000
20230125;19:00;17.6975000
20230126;7:30;17.3525000
20230126;8:45;18.4525000
20230126;9:00;17.5025000
20230126;9:45;17.9850000
20230126;10:00;17.6000000
20230126;10:15;17.5800000
20230126;10:30;17.5900000
20230126;10:45;17.5600000
20230126;11:00;17.5600000
20230126;11:15;17.6900000
20230126;11:30;17.6775000
20230126;12:00;17.6475000
20230126;12:15;17.6500000
20230126;12:30;17.6000000
20230126;12:45;17.6600000
20230126;13:00;17.6675000
20230126;13:30;17.6000000
20230126;14:00;17.7400000
20230126;14:15;17.7400000
20230126;14:30;17.6100000
20230126;15:45;17.7875000
20230126;16:00;17.7875000
20230126;16:15;17.6025000
20230126;16:45;17.6075000
20230126;17:00;17.7500000
20230126;17:15;17.7600000
20230126;17:45;17.6125000
20230126;18:00;17.7475000
20230126;18:30;17.7100000
20230127;8:45;17.7000000
20230127;9:15;17.7000000
20230127;9:30;17.6500000
20230127;9:45;17.6500000
20230127;10:30;17.6500000
20230127;10:45;17.6100000
20230127;11:00;17.7975000
20230127;11:15;17.7900000
20230127;11:45;17.6500000
20230127;12:00;17.7475000
20230127;12:15;17.7475000
20230127;12:30;17.7475000
20230127;13:00;17.8500000
20230127;13:15;17.8000000
20230127;13:45;17.7300000
20230127;14:15;17.7325000
20230127;14:30;17.7500000
20230127;14:45;17.7500000
20230127;15:00;17.7500000
20230127;15:15;17.7425000
20230127;15:30;17.8500000
20230127;15:45;17.7500000
20230127;16:00;17.7525000
20230127;16:15;17.7525000
20230127;16:30;17.7975000
